location_code,has_hrp,in_gho,provider_admin1_name,admin1_code,admin1_name,admin_level,mpi,headcount_ratio,intensity_of_deprivation,vulnerable_to_poverty,in_severe_poverty,reference_period_start,reference_period_end,dataset_hdx_id,resource_hdx_id
ALB,N,N,Korçë,,,1,0.0080,2.1120,38.0442,11.1157,0.4443,2008-01-01 00:00:00+00:00,2009-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Korçë,,,1,0.0003,0.0824,33.3333,7.2005,0.0000,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Kukes,,,1,0.0348,9.0472,38.5031,16.6000,0.5624,2008-01-01 00:00:00+00:00,2009-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Kukes,,,1,0.0084,1.9598,42.7325,14.0029,0.2861,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Lezhë,,,1,0.0060,1.7173,35.0235,9.8488,0.0000,2008-01-01 00:00:00+00:00,2009-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Lezhë,,,1,0.0021,0.6391,33.3333,7.6418,0.0000,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Shkodër,,,1,0.0152,4.0042,37.9232,10.2822,0.1276,2008-01-01 00:00:00+00:00,2009-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Shkodër,,,1,0.0027,0.6220,43.0923,4.5551,0.0000,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Tirane,,,1,0.0023,0.6130,37.6413,2.2011,0.0000,2008-01-01 00:00:00+00:00,2009-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Tirane,,,1,0.0025,0.6769,37.4440,4.2549,0.0000,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Vlorë,,,1,0.0000,0.0000,,4.6624,0.0000,2008-01-01 00:00:00+00:00,2009-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ALB,N,N,Vlorë,,,1,0.0005,0.1248,38.8889,5.0597,0.0000,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ARG,N,Y,,,,0,0.0015,0.4323,33.9860,1.6475,0.0051,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
ARG,N,Y,AMBA,,,1,0.0011,0.3369,33.5482,1.2995,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
ARG,N,Y,Cuyo,,,1,0.0019,0.5663,33.7738,2.2102,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
ARG,N,Y,NEA,,,1,0.0029,0.8079,35.3980,2.6320,0.0561,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
ARG,N,Y,NOA,,,1,0.0027,0.7828,34.0733,1.4752,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
ARG,N,Y,Pampeana,,,1,0.0009,0.2565,33.3333,1.9067,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
ARG,N,Y,Patagónica,,,1,0.0010,0.2913,33.8411,1.5171,0.0000,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
ARM,N,N,,,,0,0.0014,0.3959,35.8890,3.2756,0.0109,2010-01-01 00:00:00+00:00,2010-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
ARM,N,N,,,,0,0.0006,0.1684,35.8779,2.2452,0.0000,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,,,,0,0.0159,4.1589,38.1829,9.8523,0.4214,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,,,,0,0.0007,0.1778,37.1821,1.4011,0.0177,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Absheron,AZ30800001,Absheron,1,0.0126,3.4806,36.0879,8.0701,0.0523,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Absheron,AZ30800001,Absheron,1,0.0010,0.1815,55.5556,0.0000,0.1815,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Absheron-Khizi,,,1,0.0010,0.1815,55.5556,0.0000,0.1815,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Aran,AZ80201002,Lankaran,1,0.0279,7.1870,38.7890,13.9938,0.9521,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Aran,AZ80201002,Lankaran,1,0.0011,0.2991,36.3014,1.7410,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Baku,AZ00000003,Baku,1,0.0036,0.9970,36.4652,3.3239,0.0000,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Baku,AZ00000003,Baku,1,0.0005,0.1355,33.3333,0.0000,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Central Aran,,,1,0.0005,0.1196,38.8889,1.8712,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Dahlig Shirvan,,,1,0.0214,5.3242,40.1228,18.5862,0.4607,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Dahlig Shirvan,,,1,0.0000,0.0000,,1.4656,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Ganja Gazakh,,,1,0.0178,4.6227,38.5966,8.5241,0.6391,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Ganja Gazakh,,,1,0.0007,0.2137,33.3333,1.8846,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Ganja-Dashkasan,,,1,0.0012,0.3616,33.3333,1.0201,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Gazakh-Tovuz,,,1,0.0003,0.0912,33.3333,2.6011,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Guba Khachmaz,,,1,0.0174,4.6090,37.6461,14.8536,0.3321,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Guba Khachmaz,,,1,0.0000,0.0000,,1.9662,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Guba-Khachmaz,,,1,0.0000,0.0000,,1.9662,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Karabakh,,,1,0.0019,0.5067,38.2496,3.8942,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Lankaran,AZ80201002,Lankaran,1,0.0205,5.3766,38.0669,14.8068,0.3141,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Lankaran,AZ80201002,Lankaran,1,0.0002,0.0738,33.3333,3.7964,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Lankaran-Astara,,,1,0.0002,0.0738,33.3333,3.7964,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Mil-Mughan,,,1,0.0021,0.5787,36.7783,1.9539,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Nakhchivan,AZ10400002,Nakhchivan,1,0.0007,0.2074,33.3333,2.6488,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Shaki Zagatala,,,1,0.0141,3.8595,36.5386,11.5450,0.3655,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Shaki Zagatala,,,1,0.0000,0.0000,,1.3991,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Shaki-Zagatala,,,1,0.0000,0.0000,,1.3991,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Shirvan-Salyan,,,1,0.0008,0.2431,33.3333,1.3330,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
AZE,N,N,Yukhari Karabakh,,,1,0.0230,6.0343,38.0928,16.1615,0.6994,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
AZE,N,N,Yukhari Karabakh,,,1,0.0019,0.5067,38.2496,3.8942,0.0000,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,,,,0,0.4638,82.2955,56.3569,12.0468,54.3497,2010-01-01 00:00:00+00:00,2010-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,,,,0,0.4089,75.0975,54.4441,15.7613,46.0684,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,Bubanza,BDI001,Bubanza,1,0.4415,78.6104,56.1688,14.7578,52.4671,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Bujumbura,BDI002,Bujumbura Rural,1,0.1374,30.9998,44.3237,22.9172,7.9421,2010-01-01 00:00:00+00:00,2010-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,Bujumbura,BDI002,Bujumbura Rural,1,0.1137,24.2681,46.8371,29.7403,9.6387,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,Bujumbura Mairie,BDI017,Bujumbura Mairie,1,0.1137,24.2681,46.8371,29.7403,9.6387,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Bujumbura Rural,BDI002,Bujumbura Rural,1,0.3429,69.0991,49.6179,21.5836,33.7015,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Bururi,BDI003,Bururi,1,0.2898,60.3693,48.0096,26.4600,22.7873,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Cankuzo,BDI004,Cankuzo,1,0.4612,81.7613,56.4120,12.9356,55.3936,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Centre-East,,,1,0.4925,87.0234,56.5926,10.0346,58.6544,2010-01-01 00:00:00+00:00,2010-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,Centre-East,,,1,0.4269,79.7593,53.5235,14.3951,47.2450,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,Cibitoke,BDI005,Cibitoke,1,0.4279,77.4936,55.2164,16.1602,49.2177,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Gitega,BDI006,Gitega,1,0.3932,75.9784,51.7559,17.2477,41.7473,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Karusi,BDI007,Karuzi,1,0.4649,82.7006,56.2190,14.0026,54.7209,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Kayanza,BDI008,Kayanza,1,0.4171,77.9783,53.4897,15.1778,45.6795,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Kirundo,BDI009,Kirundo,1,0.5430,90.1022,60.2623,8.6948,68.0148,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Makamba,BDI010,Makamba,1,0.3837,74.0545,51.8085,15.4389,41.0384,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Muramvya,BDI011,Muramvya,1,0.3671,77.5142,47.3576,13.5034,29.4314,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Muyinga,BDI012,Muyinga,1,0.5327,89.3550,59.6203,7.1588,67.0362,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Mwaro,BDI013,Mwaro,1,0.3321,68.0683,48.7845,23.4917,31.5940,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Ngozi,BDI014,Ngozi,1,0.4709,82.4793,57.0946,12.4307,56.1493,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,North,BDI013,Mwaro,1,0.5221,89.4833,58.3432,8.7419,66.1129,2010-01-01 00:00:00+00:00,2010-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,North,BDI013,Mwaro,1,0.4909,84.9647,57.7770,10.8648,59.2307,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,Rumonge,BDI018,Rumonge,1,0.3839,73.7766,52.0345,14.7452,43.5223,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Rutana,BDI015,Rutana,1,0.4068,73.7625,55.1512,17.6242,45.3548,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,Ruyigi,BDI016,Ruyigi,1,0.4622,82.9794,55.7056,11.9160,55.9943,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,ef20310e-2821-4aa9-98a8-1950f45f10d0
BDI,N,Y,South,,,1,0.4303,79.6329,54.0344,16.1256,46.3363,2010-01-01 00:00:00+00:00,2010-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,South,,,1,0.3671,71.0685,51.6580,18.4547,38.4760,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,West,,,1,0.4916,86.3522,56.9255,11.1065,56.2862,2010-01-01 00:00:00+00:00,2010-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BDI,N,Y,West,,,1,0.4012,74.7882,53.6399,17.7111,44.5600,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,,,,0,0.4298,73.4300,58.5271,13.4060,50.9049,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,,,,0,0.3421,63.1673,54.1553,16.4834,37.1601,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,,,,0,0.3617,65.9637,54.8404,15.0310,40.1809,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,,,,0,0.2895,55.9233,51.7691,17.8412,30.7832,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Alibori,BJ01,Alibori,1,0.6452,95.9363,67.2499,3.3538,82.0573,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Alibori,BJ01,Alibori,1,0.5519,88.6410,62.2580,5.6360,72.5691,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Alibori,BJ01,Alibori,1,0.5471,89.0750,61.4237,6.8080,67.7723,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Alibori,BJ01,Alibori,1,0.4596,80.2700,57.2627,10.1779,56.5699,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atacora,BJ02,Atacora,1,0.5791,88.9194,65.1222,6.9873,73.9436,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atacora,BJ02,Atacora,1,0.4516,78.6188,57.4428,11.6738,52.0460,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atacora,BJ02,Atacora,1,0.4722,80.9416,58.3349,11.3534,57.5569,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atacora,BJ02,Atacora,1,0.4136,78.6751,52.5647,10.3078,45.8463,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atlantique,BJ03,Atlantique,1,0.3880,70.2802,55.2137,14.4073,43.6134,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atlantique,BJ03,Atlantique,1,0.2680,53.1600,50.4199,18.9287,27.2869,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atlantique,BJ03,Atlantique,1,0.2777,55.5153,50.0185,15.2359,27.5036,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Atlantique,BJ03,Atlantique,1,0.2204,44.2160,49.8565,18.0513,20.8516,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Borgou,BJ04,Borgou,1,0.4928,79.9543,61.6397,9.9936,60.5526,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Borgou,BJ04,Borgou,1,0.4435,73.7138,60.1623,10.1540,50.3789,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Borgou,BJ04,Borgou,1,0.4621,76.8251,60.1457,9.4922,55.9053,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Borgou,BJ04,Borgou,1,0.3814,67.6672,56.3640,13.5214,47.2031,2021-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Collines,BJ05,Collines,1,0.4361,77.6418,56.1651,13.8976,50.2211,2006-01-01 00:00:00+00:00,2006-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Collines,BJ05,Collines,1,0.3329,66.3077,50.2035,17.5790,33.3483,2014-01-01 00:00:00+00:00,2014-12-31 23:59:59+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
BEN,N,N,Collines,BJ05,Collines,1,0.3021,60.9204,49.5905,20.6826,28.0751,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,42b16840-3a56-4a20-9314-7aa171f1136c,7c131db3-a172-4280-b37a-85f678192fbe
